"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 15, 2003","1,159.85","1,171.50","1,175.55","1,148.80","77.64M","-0.99%"
"Jul 14, 2003","1,171.50","1,161.20","1,173.95","1,161.20","69.73M","0.85%"
"Jul 11, 2003","1,161.65","1,162.30","1,170.75","1,157.45","73.79M","-0.06%"
"Jul 10, 2003","1,162.35","1,146.00","1,163.60","1,146.00","74.52M","1.87%"
"Jul 09, 2003","1,141.05","1,146.35","1,155.30","1,137.15","53.37M","-0.42%"
"Jul 08, 2003","1,145.90","1,141.45","1,153.15","1,141.30","68.37M","0.47%"
"Jul 07, 2003","1,140.55","1,138.90","1,145.75","1,134.60","57.43M","0.18%"
"Jul 04, 2003","1,138.45","1,145.60","1,148.85","1,134.00","57.67M","-0.54%"
"Jul 03, 2003","1,144.65","1,133.80","1,150.75","1,126.35","87.42M","0.96%"
"Jul 02, 2003","1,133.80","1,131.55","1,145.40","1,130.20","73.75M","0.27%"
"Jul 01, 2003","1,130.70","1,133.95","1,139.00","1,125.75","64.85M","-0.30%"
"Jun 30, 2003","1,134.15","1,125.60","1,141.30","1,125.50","67.93M","0.76%"
"Jun 27, 2003","1,125.55","1,117.45","1,126.80","1,109.35","87.54M","0.82%"
"Jun 26, 2003","1,116.35","1,106.80","1,118.90","1,106.80","92.15M","0.88%"
"Jun 25, 2003","1,106.65","1,085.65","1,109.75","1,084.35","76.19M","1.96%"
"Jun 24, 2003","1,085.35","1,089.20","1,092.65","1,079.10","61.82M","-0.35%"
"Jun 23, 2003","1,089.20","1,100.60","1,106.15","1,087.65","61.15M","-1.00%"
"Jun 20, 2003","1,100.25","1,092.65","1,101.60","1,081.35","70.94M","0.70%"
"Jun 19, 2003","1,092.55","1,085.95","1,097.00","1,078.90","75.60M","0.53%"
"Jun 18, 2003","1,086.75","1,082.80","1,093.20","1,080.90","82.70M","0.44%"
"Jun 17, 2003","1,081.95","1,052.30","1,083.20","1,052.30","72.62M","2.87%"
"Jun 16, 2003","1,051.80","1,056.50","1,059.80","1,045.55","56.08M","-0.42%"
"Jun 13, 2003","1,056.20","1,050.95","1,059.45","1,050.95","61.69M","0.47%"
"Jun 12, 2003","1,051.30","1,044.20","1,052.60","1,043.10","58.63M","0.69%"
"Jun 11, 2003","1,044.10","1,038.00","1,048.25","1,035.00","61.66M","0.61%"
"Jun 10, 2003","1,037.80","1,052.00","1,056.55","1,033.95","76.48M","-1.36%"
"Jun 09, 2003","1,052.10","1,046.00","1,057.05","1,039.85","58.75M","0.54%"
"Jun 06, 2003","1,046.40","1,036.20","1,048.85","1,035.95","74.62M","1.10%"
"Jun 05, 2003","1,035.05","1,021.10","1,038.30","1,021.10","89.52M","1.37%"
"Jun 04, 2003","1,021.05","1,010.70","1,022.75","1,010.10","63.19M","1.03%"
"Jun 03, 2003","1,010.65","1,015.90","1,016.90","1,007.65","56.89M","-0.44%"
"Jun 02, 2003","1,015.15","1,006.85","1,020.50","1,004.70","67.87M","0.83%"
"May 30, 2003","1,006.80","1,000.05","1,013.85","994.65","73.78M","0.42%"
"May 29, 2003","1,002.60","990.80","1,004.85","989.50","91.56M","1.19%"
"May 28, 2003","990.80","977.65","992.25","977.55","64.76M","1.43%"
"May 27, 2003","976.85","982.35","990.00","974.25","58.43M","-0.57%"
"May 26, 2003","982.45","967.85","983.90","967.10","54.02M","1.50%"
"May 23, 2003","967.90","963.50","972.90","962.40","64.22M","0.48%"
"May 22, 2003","963.25","967.95","972.40","960.05","55.56M","-0.49%"
"May 21, 2003","968.00","972.05","980.75","965.55","57.37M","-0.37%"
"May 20, 2003","971.55","964.65","974.05","959.80","60.80M","0.52%"
"May 19, 2003","966.55","973.70","979.85","964.60","61.26M","-0.67%"
"May 16, 2003","973.10","959.85","974.40","959.85","53.82M","1.38%"
"May 15, 2003","959.85","952.15","961.60","951.15","49.13M","0.81%"
"May 14, 2003","952.15","944.20","953.45","943.15","50.64M","0.84%"
"May 13, 2003","944.20","936.90","945.80","936.70","55.13M","0.88%"
"May 12, 2003","936.00","938.50","944.45","934.00","45.85M","-0.20%"
"May 09, 2003","937.85","941.60","941.65","935.80","51.20M","-0.39%"
"May 08, 2003","941.55","950.15","951.30","938.70","66.56M","-0.91%"
"May 07, 2003","950.15","950.40","956.65","948.90","69.37M","-0.18%"
"May 06, 2003","951.85","945.85","955.00","943.20","71.31M","0.68%"
"May 05, 2003","945.40","937.45","948.95","936.65","65.76M","0.76%"
"May 02, 2003","938.30","930.90","940.20","930.80","62.77M","0.46%"
"Apr 30, 2003","934.05","935.25","935.55","929.85","63.80M","0.19%"
"Apr 29, 2003","932.30","929.75","936.90","929.75","57.87M","0.30%"
"Apr 28, 2003","929.50","922.85","931.05","920.00","62.37M","0.56%"
"Apr 25, 2003","924.30","929.45","931.35","921.10","65.20M","-0.58%"
"Apr 24, 2003","929.70","934.20","943.15","927.80","107.33M","-0.48%"
"Apr 23, 2003","934.20","943.75","951.20","931.50","66.28M","-0.99%"
"Apr 22, 2003","943.50","947.10","951.40","937.85","65.12M","-0.39%"
"Apr 21, 2003","947.20","941.50","949.70","941.50","51.70M","0.69%"
"Apr 17, 2003","940.70","958.65","958.65","936.70","47.28M","-1.87%"
"Apr 16, 2003","958.65","950.65","961.75","949.00","52.70M","0.78%"
"Apr 15, 2003","951.20","951.80","964.20","938.80","59.85M","0.15%"
"Apr 11, 2003","949.80","958.90","965.15","935.70","83.52M","-1.29%"
"Apr 10, 2003","962.20","1,003.80","1,003.80","958.20","73.20M","-4.24%"
"Apr 09, 2003","1,004.85","1,018.00","1,018.00","1,002.30","45.37M","-1.30%"
"Apr 08, 2003","1,018.10","1,032.00","1,032.00","1,016.60","49.37M","-1.30%"
"Apr 07, 2003","1,031.50","1,017.05","1,033.45","1,017.05","53.49M","1.43%"
"Apr 04, 2003","1,016.95","1,009.15","1,018.25","1,002.75","55.42M","0.77%"
"Apr 03, 2003","1,009.15","999.55","1,010.75","999.55","48.98M","0.98%"
"Apr 02, 2003","999.40","984.45","1,002.10","984.45","49.61M","1.53%"
"Apr 01, 2003","984.30","977.40","992.05","973.50","50.07M","0.62%"
"Mar 31, 2003","978.20","1,000.60","1,000.60","974.10","41.58M","-2.24%"
"Mar 28, 2003","1,000.60","1,002.80","1,006.30","996.75","41.73M","-0.21%"
"Mar 27, 2003","1,002.70","1,013.90","1,013.90","999.60","50.31M","-1.10%"
"Mar 26, 2003","1,013.85","1,011.55","1,019.90","1,004.85","40.99M","0.25%"
"Mar 25, 2003","1,011.30","1,013.50","1,013.50","998.40","46.53M","-0.26%"
"Mar 24, 2003","1,013.90","1,037.15","1,038.55","1,011.95","42.05M","-2.24%"
"Mar 22, 2003","1,037.15","1,030.60","1,039.80","1,030.60","19.84M","0.64%"
"Mar 21, 2003","1,030.55","1,025.55","1,033.70","1,022.05","50.21M","0.52%"
"Mar 20, 2003","1,025.25","1,003.45","1,028.90","1,001.75","62.40M","2.13%"
"Mar 19, 2003","1,003.90","993.35","1,011.45","992.90","47.90M","1.10%"
"Mar 17, 2003","993.00","999.70","1,000.85","982.70","43.46M","-0.67%"
"Mar 13, 2003","999.65","1,001.50","1,006.40","994.20","47.58M","-0.20%"
"Mar 12, 2003","1,001.70","1,014.25","1,017.75","1,000.05","44.97M","-1.27%"
"Mar 11, 2003","1,014.55","1,006.65","1,016.70","998.95","49.64M","0.78%"
"Mar 10, 2003","1,006.70","1,017.10","1,021.50","1,004.35","41.94M","-1.02%"
"Mar 07, 2003","1,017.10","1,031.05","1,031.05","1,014.30","45.65M","-1.37%"
"Mar 06, 2003","1,031.25","1,040.30","1,040.75","1,029.55","41.25M","-0.91%"
"Mar 05, 2003","1,040.70","1,046.55","1,046.55","1,029.90","52.52M","-0.56%"
"Mar 04, 2003","1,046.60","1,058.70","1,058.70","1,045.20","37.23M","-1.16%"
"Mar 03, 2003","1,058.85","1,063.55","1,070.85","1,057.55","46.37M","-0.43%"
"Feb 28, 2003","1,063.40","1,053.65","1,068.65","1,053.65","82.25M","0.99%"
"Feb 27, 2003","1,052.95","1,049.60","1,057.45","1,044.90","63.41M","0.31%"
"Feb 26, 2003","1,049.65","1,055.60","1,059.60","1,048.20","57.56M","-0.56%"
"Feb 25, 2003","1,055.55","1,070.10","1,073.25","1,054.90","34.61M","-1.36%"
"Feb 24, 2003","1,070.15","1,066.20","1,075.50","1,066.20","45.25M","0.38%"
"Feb 21, 2003","1,066.15","1,065.60","1,069.20","1,061.10","49.46M","0.05%"
"Feb 20, 2003","1,065.60","1,064.15","1,071.70","1,058.35","51.01M","0.12%"
"Feb 19, 2003","1,064.30","1,059.30","1,068.80","1,059.30","45.85M","0.47%"
"Feb 18, 2003","1,059.30","1,058.95","1,065.15","1,057.60","48.39M","0.10%"
"Feb 17, 2003","1,058.20","1,036.20","1,060.50","1,036.20","49.29M","2.14%"
"Feb 14, 2003","1,036.00","1,044.45","1,047.05","1,034.10","43.90M","-0.81%"
"Feb 12, 2003","1,044.45","1,048.15","1,051.00","1,040.40","53.20M","-0.34%"
"Feb 11, 2003","1,048.00","1,048.60","1,055.80","1,044.55","47.49M","-0.06%"
"Feb 10, 2003","1,048.60","1,058.20","1,058.75","1,047.15","42.87M","-0.84%"
"Feb 07, 2003","1,057.50","1,063.75","1,065.80","1,055.50","55.93M","-0.57%"
"Feb 06, 2003","1,063.60","1,047.25","1,065.95","1,043.70","48.00M","1.55%"
"Feb 05, 2003","1,047.40","1,054.30","1,054.65","1,041.75","53.80M","-0.70%"
"Feb 04, 2003","1,054.80","1,056.55","1,063.70","1,050.45","57.86M","-0.05%"
"Feb 03, 2003","1,055.30","1,040.25","1,056.60","1,036.50","47.03M","1.29%"
"Jan 31, 2003","1,041.85","1,034.75","1,044.25","1,026.20","76.71M","0.70%"
"Jan 30, 2003","1,034.60","1,037.15","1,050.55","1,031.35","79.53M","-0.25%"
"Jan 29, 2003","1,037.20","1,059.80","1,059.80","1,033.30","71.66M","-0.86%"
"Jan 28, 2003","1,046.20","1,036.35","1,047.95","1,026.75","69.97M","0.82%"
"Jan 27, 2003","1,037.65","1,057.80","1,059.35","1,030.35","63.98M","-1.74%"
"Jan 24, 2003","1,056.05","1,070.60","1,075.20","1,053.40","61.55M","-1.39%"
"Jan 23, 2003","1,070.90","1,081.40","1,083.15","1,069.05","59.86M","-1.11%"
"Jan 22, 2003","1,082.90","1,078.45","1,086.20","1,073.60","48.87M","0.46%"
"Jan 21, 2003","1,077.90","1,076.30","1,080.50","1,074.10","50.16M","0.14%"
"Jan 20, 2003","1,076.35","1,086.25","1,087.00","1,074.20","44.28M","-0.93%"
"Jan 17, 2003","1,086.50","1,089.30","1,090.25","1,083.20","47.50M","-0.17%"
"Jan 16, 2003","1,088.35","1,085.05","1,091.35","1,083.95","45.42M","0.31%"
"Jan 15, 2003","1,085.00","1,077.90","1,087.50","1,077.80","45.49M","0.56%"
"Jan 14, 2003","1,078.95","1,072.70","1,080.80","1,070.30","44.51M","0.48%"
"Jan 13, 2003","1,073.75","1,080.25","1,080.40","1,070.75","46.77M","-0.60%"
"Jan 10, 2003","1,080.25","1,097.60","1,103.25","1,077.40","54.05M","-1.56%"
"Jan 09, 2003","1,097.35","1,089.75","1,099.15","1,087.75","44.48M","0.73%"
"Jan 08, 2003","1,089.35","1,082.40","1,091.45","1,082.30","51.03M","0.70%"
"Jan 07, 2003","1,081.80","1,084.40","1,089.85","1,078.95","53.73M","-0.24%"
"Jan 06, 2003","1,084.35","1,089.75","1,093.05","1,081.25","47.35M","-0.48%"
"Jan 03, 2003","1,089.60","1,094.45","1,099.85","1,087.30","61.48M","-0.32%"
"Jan 02, 2003","1,093.05","1,100.55","1,105.60","1,091.20","63.89M","-0.65%"
"Jan 01, 2003","1,100.15","1,093.60","1,102.10","1,093.60","38.96M","0.61%"
